,id,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_is_superhost,bathrooms,bedrooms,beds,cleaning_fee,guests_included,extra_people,maximum_nights,require_guest_profile_picture,price,house_price,Da_hood_Almagro,Da_hood_Balvanera,Da_hood_Barracas,Da_hood_Belgrano,Da_hood_Boedo,Da_hood_Caballito,Da_hood_Chacarita,Da_hood_Constitución,Da_hood_Flores,Da_hood_Floresta,Da_hood_La Boca,Da_hood_La Paternal,Da_hood_Monserrat,Da_hood_Nueva Pompeya,Da_hood_Núñez,Da_hood_Palermo,Da_hood_Parque Avellaneda,Da_hood_Parque Chas,Da_hood_Parque Patricios,Da_hood_Recoleta,Da_hood_Saavedra,Da_hood_San Cristóbal,Da_hood_Villa Crespo,Da_hood_Villa Ortúzar,Da_hood_Villa Santa Rita,Cancel_flexible,Cancel_strict_14_with_grace_period,Room_Entire home/apt,Room_Private room,Room_Shared room
4304,3882,3,27,201,2.0,1,86,17,True,1.0,1,2,701,1,0,1125,True,1,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4305,86,1,142,203,1.36,1,290,11,False,1.0,1,1,6157,2,5248,1125,True,4,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4306,1710,5,34,1912,0.55,2,326,14,False,1.0,1,1,2802,2,350,1125,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4307,7265,10,4,198,0.28,2,360,16,False,2.0,1,1,1402,1,0,30,True,3,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4308,1348,2,165,203,2.42,1,322,14,False,1.0,1,2,1397,2,349,1125,True,4,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4309,205,30,21,199,0.29,9,358,11,True,1.0,1,2,0,2,0,180,False,3,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4310,11027,7,48,203,4.17,1,102,19,False,1.0,0,1,0,1,0,365,True,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4311,11621,2,2,1911,0.28,1,0,13,True,1.0,1,1,550,1,0,1125,True,1,1.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4312,177,14,19,204,0.21,1,329,11,False,1.0,1,1,2728,1,390,90,False,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4313,7146,3,22,202,1.06,1,174,15,False,2.0,1,3,2095,1,0,30,True,4,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4314,10442,2,8,1912,0.61,1,261,16,True,1.0,0,1,2339,1,0,1125,True,3,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4315,9989,3,13,203,1.4,1,270,15,False,1.0,0,1,1046,2,1046,1125,True,4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4316,12945,7,13,204,2.05,4,363,12,False,1.0,1,2,1715,1,0,1125,True,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4317,10100,2,2,197,0.15,3,174,14,False,1.0,1,1,700,2,0,60,True,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4318,345,1,21,199,0.24,5,359,12,False,1.0,1,4,1746,3,349,1125,True,3,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4319,11602,2,31,205,3.38,1,90,17,False,1.0,0,2,2000,2,700,7,True,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4320,10849,3,6,201,0.52,13,180,12,False,1.0,2,3,1395,1,0,120,True,4,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4321,2488,3,117,204,2.21,6,233,14,True,1.0,1,2,1883,2,0,1125,True,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4322,8064,3,6,197,0.42,1,83,13,True,1.0,1,2,350,1,0,20,True,1,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4323,8265,2,1,191,0.06,1,0,15,True,2.0,1,1,500,1,2000,1125,True,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4324,3727,2,85,203,2.03,1,22,15,False,1.0,2,4,1397,4,349,60,True,4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4325,2946,14,2,1812,0.08,1,136,16,True,1.5,2,0,2092,1,0,100,True,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4326,4443,1,18,183,0.51,1,365,14,True,0.5,1,1,697,1,0,4,True,3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4327,9786,1,2,194,0.14,1,0,17,True,1.0,1,1,837,1,0,1125,True,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4328,10563,2,16,203,1.37,3,322,18,False,1.0,1,2,697,1,0,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4329,7691,3,1,1812,0.05,1,0,18,True,1.0,2,4,1744,4,697,7,True,3,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4330,13346,180,1,206,1.0,1,362,16,True,1.0,2,3,0,1,0,1125,True,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4331,11566,2,1,201,0.18,4,361,18,True,1.0,0,2,2732,2,771,365,True,3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4332,3669,7,6,197,0.15,4,234,14,True,2.0,1,1,1117,1,0,365,True,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4333,3775,4,24,201,0.6,1,45,17,False,1.5,2,2,1962,3,350,25,True,3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4334,1625,1,2,166,0.03,1,360,13,True,1.0,1,1,1581,1,0,1125,True,2,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4335,10300,15,22,203,1.67,62,170,12,False,2.0,3,3,3505,1,0,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4336,3409,1,39,198,0.87,1,0,14,True,1.0,2,1,1048,1,698,1125,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4337,13816,4,1,205,0.58,19,70,18,False,1.0,1,2,2092,2,0,1125,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4338,5436,2,3,1910,0.11,2,360,17,True,1.0,1,1,700,1,0,30,True,2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4339,3871,2,27,198,0.66,2,360,17,True,1.5,2,3,0,1,1332,1125,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4340,3121,3,2,202,0.11,7,85,16,True,2.0,1,6,0,7,0,90,True,2,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4341,9229,3,10,203,1.25,1,87,17,True,1.0,2,3,1753,1,0,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4342,2606,2,156,206,2.97,2,330,15,True,1.0,1,2,1749,2,700,1125,True,3,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4343,4061,3,109,203,2.87,1,253,13,False,1.0,1,1,1606,1,0,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4344,2912,3,14,1712,0.3,1,88,16,True,1.0,1,3,2092,2,349,1125,True,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4345,195,1,18,1811,0.25,14,361,11,True,4.5,1,9,10509,1,4204,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4346,2103,5,4,1710,0.07,91,359,12,True,1.0,1,1,0,1,0,1125,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4347,13711,3,2,204,0.7,1,354,20,True,3.0,3,9,1262,6,351,365,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4348,7828,2,5,203,0.28,1,2,16,True,1.5,1,1,490,1,490,1125,True,1,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4349,1406,3,92,1910,1.38,1,352,14,True,1.0,1,1,1744,1,0,1125,True,3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4350,144,1,9,1711,0.09,14,361,11,True,1.0,1,2,5605,1,0,365,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4351,12840,2,14,203,2.1,2,251,19,False,1.0,1,1,0,1,0,1125,True,1,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4352,11859,3,27,203,3.03,3,90,19,True,1.0,1,2,500,1,0,1125,True,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4353,2227,3,5,1912,0.16,1,67,15,True,1.0,1,2,1395,1,0,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4354,12826,1,1,1912,0.15,7,335,19,True,1.5,0,2,1395,1,0,1125,True,2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4355,13020,1,2,203,0.35,72,84,14,True,1.0,1,1,0,2,349,1125,True,2,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4356,13810,2,1,203,0.34,1,326,16,True,1.0,1,1,1050,1,0,30,True,3,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4357,4031,7,39,203,1.0,1,359,16,True,1.0,1,1,2000,1,0,1125,True,2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4358,3831,28,53,205,1.36,1,180,14,False,2.0,1,1,2092,1,0,365,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4359,8424,1,19,201,1.33,1,89,18,True,1.0,1,1,1395,1,0,30,True,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4360,10633,3,1,197,0.09,16,362,14,True,1.5,2,3,2103,2,1052,360,True,4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4361,1947,2,7,203,0.14,4,320,15,True,3.0,5,9,1395,1,0,365,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4362,2086,7,38,1911,0.66,2,360,15,True,1.0,1,2,1748,1,0,185,True,2,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4363,5111,2,88,201,2.88,5,359,14,False,1.0,0,1,2441,1,0,1100,True,4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4364,11918,1,4,203,0.46,18,206,13,False,1.0,1,1,1751,2,1051,1125,True,4,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4365,311,4,76,203,0.95,4,180,10,False,1.0,1,1,2790,2,0,180,False,4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4366,13775,20,1,203,0.29,1,359,16,True,1.5,1,2,2793,2,349,1125,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4367,13414,2,2,202,0.44,4,180,19,False,1.0,1,2,1255,1,0,1125,True,3,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4368,3891,1,43,1911,1.05,1,175,15,False,1.0,1,1,2029,3,1399,10,True,4,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4369,13325,3,3,202,0.6,22,174,13,True,1.0,1,1,1679,2,350,1125,True,2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4370,2253,90,1,1710,0.03,2,365,15,True,1.0,0,1,1604,1,0,180,True,3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4371,9257,6,11,205,0.74,1,172,12,True,1.0,0,1,700,1,0,45,True,2,1.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4372,12386,3,4,201,0.53,1,253,14,True,1.0,1,1,1395,1,0,1125,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4373,12859,1,23,203,3.67,1,180,19,False,1.0,0,1,558,1,0,1125,True,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4374,9369,1,10,202,0.66,3,180,16,False,2.0,1,2,1395,2,697,1125,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4375,7185,2,1,191,0.06,4,360,15,True,3.0,3,3,3499,4,2099,365,True,4,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4376,11464,1,5,201,0.67,1,365,19,True,1.0,1,3,1046,2,558,10,True,4,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4377,11358,1,1,203,0.27,7,359,17,True,2.0,1,1,3492,1,0,1125,True,1,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4378,4559,2,4,1911,0.42,1,0,14,True,1.0,1,1,981,1,0,30,True,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4379,12753,2,10,203,1.52,11,176,15,False,1.0,0,1,1331,1,0,1125,True,3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4380,3620,3,56,201,2.12,1,92,14,True,1.0,2,4,700,4,1000,1125,True,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4381,3605,3,22,199,0.51,8,365,16,True,1.0,0,1,2790,1,349,1125,True,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4382,8221,2,22,203,1.19,2,84,15,False,1.5,1,1,0,1,0,30,True,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4383,1323,1,69,188,1.06,1,336,13,True,1.0,1,1,1169,2,390,1125,True,3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4384,4395,10,1,187,0.04,2,85,16,True,1.0,1,1,700,2,350,30,True,2,1.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4385,7092,3,12,202,0.62,2,360,15,True,1.0,1,2,0,3,560,1125,True,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4386,11285,1,6,1912,0.62,1,0,19,True,1.0,2,3,500,1,0,15,True,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4387,8832,1,8,201,0.47,2,359,19,True,1.0,1,1,698,1,0,1125,True,3,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4388,11063,5,1,198,0.1,1,0,15,True,1.0,1,1,2000,1,0,1125,True,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4389,12442,2,35,206,4.59,3,353,17,True,1.0,1,3,330,2,0,120,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4390,10316,2,12,204,0.94,1,289,19,True,1.0,0,0,1046,1,0,1125,True,2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4391,1634,3,25,202,0.4,8,365,14,True,1.5,1,1,3138,1,0,1125,True,4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4392,12933,3,5,203,0.83,1,321,15,True,2.5,2,5,1395,1,0,30,True,4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4393,5358,7,2,202,0.11,22,357,17,True,1.0,1,1,0,1,0,30,True,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4394,4104,15,7,1811,0.21,1,174,16,True,1.0,1,2,2444,1,0,1125,True,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4395,254,1,18,194,0.19,14,365,11,True,4.5,7,7,6974,1,0,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4396,10783,3,24,203,2.06,2,171,19,True,1.0,0,1,1395,1,0,90,True,2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4397,3268,2,65,203,1.4,3,179,16,True,1.0,0,2,1046,1,0,60,True,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4398,7552,1,2,1812,0.1,4,159,15,True,1.0,1,2,1046,1,0,1125,True,4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4399,580,15,22,199,0.26,2,355,11,True,1.0,2,1,2095,1,0,365,True,2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4400,11202,1,24,203,2.19,1,86,17,True,1.0,1,3,981,1,0,60,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4401,3352,7,3,189,0.07,1,358,16,True,2.0,1,1,3499,1,0,90,True,3,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4402,2515,3,2,1811,0.05,4,359,12,False,4.5,1,1,392,1,0,1125,True,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4403,10901,1,12,203,1.03,2,364,18,False,3.5,1,4,697,4,0,60,True,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4404,7813,2,17,201,0.88,1,0,16,False,2.0,2,4,1046,1,0,30,True,4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4405,10001,2,6,203,0.47,1,336,19,True,1.0,1,1,0,1,0,60,True,3,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4406,2169,7,9,195,0.17,1,0,15,True,1.0,0,1,1744,1,0,1125,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4407,12570,1,7,201,0.96,1,171,19,True,1.0,1,1,0,1,0,2,True,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4408,7732,7,45,206,2.61,1,175,16,True,2.5,3,3,1749,5,1749,1125,True,3,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4409,1104,1,20,173,0.27,2,360,14,True,1.0,1,0,1399,1,0,1125,True,3,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4410,665,1,215,202,2.54,3,365,13,True,1.0,1,2,1744,1,697,1125,True,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4411,11863,2,2,201,0.36,1,175,19,True,1.0,1,0,1399,2,350,1125,True,4,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4412,13579,4,1,203,0.27,1,365,20,True,1.0,1,1,0,1,0,30,True,3,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4413,7481,2,3,193,0.15,1,0,15,True,2.0,1,3,500,1,0,9,True,2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4414,12027,1,25,203,2.86,36,329,11,True,3.5,4,13,1401,2,350,365,False,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4415,1597,3,8,204,1.05,1,0,15,False,1.0,0,1,490,1,420,1125,True,1,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4416,766,30,76,191,1.0,1,359,13,True,1.0,1,1,2095,1,0,90,True,1,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4417,8404,7,5,204,0.27,2,175,16,True,1.0,2,2,2371,1,0,180,True,1,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4418,8047,7,3,197,0.16,2,0,18,True,1.0,1,2,1399,2,630,1125,True,2,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4419,9519,2,32,203,2.15,1,89,16,False,1.0,1,1,1744,1,0,1125,True,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4420,1319,1,26,199,0.42,4,359,14,True,1.0,1,5,0,1,840,1125,True,1,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4421,4979,4,44,203,1.52,1,359,16,False,2.0,2,3,1000,1,0,1125,True,1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4422,5868,2,22,1912,0.83,4,85,16,False,1.0,1,1,0,1,350,180,True,1,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4423,9606,15,1,194,0.07,1,0,18,True,1.0,1,1,349,1,0,30,True,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4424,3390,3,52,202,1.18,1,362,16,True,1.0,1,4,1744,4,697,1125,True,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4425,13716,3,2,203,0.54,1,174,20,True,3.0,4,7,1048,1,0,1125,True,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4426,13739,2,2,205,0.61,1,94,17,True,1.5,1,1,490,1,0,30,True,2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
